sku,style_code,style_name,category,description,stringified_description,image,image_url,alternate_image,colour_tag,colour,front_color_image,front_color_image_url,back_color_image,back_color_image_url,colour_code,size,qty1,price1,qty2,price2,qty3,price3,qty4,price4,qty5,price5,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,product_url,sale_status
9401042722911,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Biscuit,Biscuit-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Biscuit-Mens-Basis-Short-Sleeve-Tee-A.jpg,Biscuit-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Biscuit-Mens-Basis-Short-Sleeve-Tee-B.jpg,,4XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042722928,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Biscuit,Biscuit-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Biscuit-Mens-Basis-Short-Sleeve-Tee-A.jpg,Biscuit-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Biscuit-Mens-Basis-Short-Sleeve-Tee-B.jpg,,5XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721068,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,S,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721051,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,M,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721075,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721044,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,L,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721006,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,2XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721013,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,3XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721020,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,4XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042721037,X1001M,Mens Basis Short Sleeve Tee,,"{'sizes': 'S - 5XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: S - 5XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Short-Sleeve-Tee-A.jpg,,,Red,Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-A.jpg,Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Red-Mens-Basis-Short-Sleeve-Tee-B.jpg,,5XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001m/,new colour
9401042685568,X1001W,Womens Basis Short Sleeve Tee,,"{'sizes': 'XS - 3XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: XS - 3XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,,,Ink,Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,,XS,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001w/,new colour
9401042685544,X1001W,Womens Basis Short Sleeve Tee,,"{'sizes': 'XS - 3XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: XS - 3XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,,,Ink,Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,,S,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001w/,new colour
9401042685537,X1001W,Womens Basis Short Sleeve Tee,,"{'sizes': 'XS - 3XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: XS - 3XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,,,Ink,Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,,M,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001w/,new colour
9401042685520,X1001W,Womens Basis Short Sleeve Tee,,"{'sizes': 'XS - 3XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: XS - 3XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,,,Ink,Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,,L,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001w/,new colour
9401042685551,X1001W,Womens Basis Short Sleeve Tee,,"{'sizes': 'XS - 3XL', 'fabric': ['100% Cotton Combed Single Jersey', '185gsm', 'Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': ['Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton that’s breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit that’s easy to move in, this one’s made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - it’s your hard-wearing mate that always shows up.', 'Ribbed crew neck with set-in short sleeve.']}","Sizes: XS - 3XL; Fabric: 100% Cotton Combed Single Jersey,185gsm,Cold machine wash. Wash with like colours.Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Your go-to essential - the Basis Short Sleeve Tee is as classic as it gets, crafted from 185gsm combed cotton thats breathable, durable, and soft from day one. With a ribbed crew neck, set-in sleeve, and a fit thats easy to move in, this ones made to pull its weight. Wear it solo, layer it up, chuck it in the wash and wear it again - its your hard-wearing mate that always shows up.,Ribbed crew neck with set-in short sleeve.; ",Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Womens-Basis-Short-Sleeve-Tee-A.jpg,,,Ink,Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-A.jpg,Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ink-Womens-Basis-Short-Sleeve-Tee-D.jpg,,XL,RRP,28.0,Gold,7.6,,,,,,,,,,,,,au/x1001w/,new colour
