sku,style_code,style_name,category,description,stringified_description,image,image_url,alternate_image,colour_tag,colour,front_color_image,front_color_image_url,back_color_image,back_color_image_url,colour_code,size,qty1,price1,qty2,price2,qty3,price3,qty4,price4,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,product_url,sale_status
9401042555175,CA044U,Unisex Biz Care Tote Bag,accessories;bags;unisex;cotton;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear,"{'cares': ['Gentle machine or hand wash.', 'Remove base before washing.'], 'sizes': 'One Size.', 'fabric': ['100% Recycled Canvas Cotton.'], 'features': ['The perfect work bag or shopping tote.', 'Inside pocket, metal clip for keys, removable hard base and attached short and long handles.']}","Cares: Gentle machine or hand wash.,Remove base before washing.; Sizes: One Size.; Fabric: 100% Recycled Canvas Cotton.; Features: The perfect work bag or shopping tote.,Inside pocket, metal clip for keys, removable hard base and attached short and long handles.; ",CA044U_bProduct_Natural_01_wOzvlRy.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CA044U_bProduct_Natural_01_wOzvlRy.jpg,,natural canvas,Natural,CA044U_Talent_Natural_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CA044U_Talent_Natural_02.jpg,CA044U_bProduct_Natural_01_NGKPhvk.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CA044U_bProduct_Natural_01_NGKPhvk.jpg,,FRE,1-99,14.37,,,,,,,,,,,,,https://www.biz-care.com/product/au/ca044u/,normal
9401042602879,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,sage/black,Sage/Black,CCS149U_Talent_Sage_Black_03.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_Talent_Sage_Black_03.jpg,CCS149U_bProduct_Sage_Black_01_K8zH4vd.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Sage_Black_01_K8zH4vd.jpg,,S,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042602862,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,sage/black,Sage/Black,CCS149U_Talent_Sage_Black_03.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_Talent_Sage_Black_03.jpg,CCS149U_bProduct_Sage_Black_01_K8zH4vd.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Sage_Black_01_K8zH4vd.jpg,,M,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042602855,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,sage/black,Sage/Black,CCS149U_Talent_Sage_Black_03.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_Talent_Sage_Black_03.jpg,CCS149U_bProduct_Sage_Black_01_K8zH4vd.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Sage_Black_01_K8zH4vd.jpg,,L,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042651846,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,navy/red,Navy/Red,CCS149U_bProduct_Navy_Red_01_oKL5dfS.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Navy_Red_01_oKL5dfS.jpg,CCS149U_bProduct_Navy_Red_02_ixvtXhB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Navy_Red_02_ixvtXhB.jpg,,S,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042651839,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,navy/red,Navy/Red,CCS149U_bProduct_Navy_Red_01_oKL5dfS.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Navy_Red_01_oKL5dfS.jpg,CCS149U_bProduct_Navy_Red_02_ixvtXhB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Navy_Red_02_ixvtXhB.jpg,,M,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042651822,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,navy/red,Navy/Red,CCS149U_bProduct_Navy_Red_01_oKL5dfS.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Navy_Red_01_oKL5dfS.jpg,CCS149U_bProduct_Navy_Red_02_ixvtXhB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_Navy_Red_02_ixvtXhB.jpg,,L,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042651815,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,mid blue/navy,Mid Blue/Navy,CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,,,S,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042651808,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,mid blue/navy,Mid Blue/Navy,CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,,,M,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042651792,CCS149U,Unisex Happy Feet Comfort Socks,accessories;socks;healthwear;separates;mix and match;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'S, M, L.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.']}","Cares: Warm machine wash inside out.; Sizes: S, M, L.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.; ",CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,mid blue/navy,Mid Blue/Navy,CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS149U_bProduct_MidBlue_Navy_01_ZfiJ5XP.jpg,,,,L,1-99,7.99,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs149u/,normal
9401042640383,CCS250U,Unisex Pink Happy Feet Comfort Socks,accessories;socks;pink;pink products;mix and match;separates;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'Small, Medium, Large.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.', ' With each unit sold, Biz Care will donate $2 to National Breast Cancer Foundation.'], 'product_detail_message': 'Sales are final. Returns will not be accepted unless faulty or incorrectly supplied.'}","Cares: Warm machine wash inside out.; Sizes: Small, Medium, Large.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day., With each unit sold, Biz Care will donate $2 to National Breast Cancer Foundation.; Product_Detail_Message: Sales are final. Returns will not be accepted unless faulty or incorrectly supplied.; ",CCS250U_Product_Pink_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS250U_Product_Pink_01.jpg,,pink,Pink,CCS250U_Product_Pink_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS250U_Product_Pink_01.jpg,,,,S,1-99,8.0,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs250u/,normal
9401042640369,CCS250U,Unisex Pink Happy Feet Comfort Socks,accessories;socks;pink;pink products;mix and match;separates;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'Small, Medium, Large.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.', ' With each unit sold, Biz Care will donate $2 to National Breast Cancer Foundation.'], 'product_detail_message': 'Sales are final. Returns will not be accepted unless faulty or incorrectly supplied.'}","Cares: Warm machine wash inside out.; Sizes: Small, Medium, Large.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day., With each unit sold, Biz Care will donate $2 to National Breast Cancer Foundation.; Product_Detail_Message: Sales are final. Returns will not be accepted unless faulty or incorrectly supplied.; ",CCS250U_Product_Pink_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS250U_Product_Pink_01.jpg,,pink,Pink,CCS250U_Product_Pink_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS250U_Product_Pink_01.jpg,,,,L,1-99,8.0,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs250u/,normal
9401042640376,CCS250U,Unisex Pink Happy Feet Comfort Socks,accessories;socks;pink;pink products;mix and match;separates;plus size,"{'cares': ['Warm machine wash inside out.'], 'sizes': 'Small, Medium, Large.', 'fabric': ['41% Cotton 28% Nylon 26% Polyester 5% Elastane.'], 'features': ['Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day.', ' With each unit sold, Biz Care will donate $2 to National Breast Cancer Foundation.'], 'product_detail_message': 'Sales are final. Returns will not be accepted unless faulty or incorrectly supplied.'}","Cares: Warm machine wash inside out.; Sizes: Small, Medium, Large.; Fabric: 41% Cotton 28% Nylon 26% Polyester 5% Elastane.; Features: Add a PEP to YOUR STEP with our everyday comfort socks, perfect for those on their feet or sitting down all day., With each unit sold, Biz Care will donate $2 to National Breast Cancer Foundation.; Product_Detail_Message: Sales are final. Returns will not be accepted unless faulty or incorrectly supplied.; ",CCS250U_Product_Pink_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS250U_Product_Pink_01.jpg,,pink,Pink,CCS250U_Product_Pink_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CCS250U_Product_Pink_01.jpg,,,,M,1-99,8.0,,,,,,,,,,,,,https://www.biz-care.com/product/au/ccs250u/,normal
9401042626851,CH248L,Womens Hijab,accessories;hijab;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;headwear;separates;mix and match,"{'cares': ['Machine wash in garment bag, on gentle cycle, with little to no pressing required.'], 'sizes': 'One Size, measurements: 172cm(L)x63cm(W).', 'fabric': ['100% Polyester Georgette.'], 'features': ['Traditional Hijab, in a comfortable and non-slip fabric.']}","Cares: Machine wash in garment bag, on gentle cycle, with little to no pressing required.; Sizes: One Size, measurements: 172cm(L)x63cm(W).; Fabric: 100% Polyester Georgette.; Features: Traditional Hijab, in a comfortable and non-slip fabric.; ",CH248L_bProduct_Black_01_nmQtL0J.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CH248L_bProduct_Black_01_nmQtL0J.jpg,,navy,Navy,CH248L_Talent_Navy_08.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CH248L_Talent_Navy_08.jpg,CH248L_bProduct_Navy_01_CHiwaw7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CH248L_bProduct_Navy_01_CHiwaw7.jpg,,FRE,1-99,14.37,,,,,,,,,,,,,https://www.biz-care.com/product/au/ch248l/,normal
9401042626868,CH248L,Womens Hijab,accessories;hijab;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;headwear;separates;mix and match,"{'cares': ['Machine wash in garment bag, on gentle cycle, with little to no pressing required.'], 'sizes': 'One Size, measurements: 172cm(L)x63cm(W).', 'fabric': ['100% Polyester Georgette.'], 'features': ['Traditional Hijab, in a comfortable and non-slip fabric.']}","Cares: Machine wash in garment bag, on gentle cycle, with little to no pressing required.; Sizes: One Size, measurements: 172cm(L)x63cm(W).; Fabric: 100% Polyester Georgette.; Features: Traditional Hijab, in a comfortable and non-slip fabric.; ",CH248L_bProduct_Black_01_nmQtL0J.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CH248L_bProduct_Black_01_nmQtL0J.jpg,,black,Black,CH248L_Talent_Black_08.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CH248L_Talent_Black_08.jpg,CH248L_bProduct_Black_01_nmQtL0J.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CH248L_bProduct_Black_01_nmQtL0J.jpg,,FRE,1-99,14.37,,,,,,,,,,,,,https://www.biz-care.com/product/au/ch248l/,normal
9401042502834,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,fuchsia,Fuchsia,Talent_CID940U_Fuchsia_AUSNZ_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Talent_CID940U_Fuchsia_AUSNZ_01.jpg,,,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
9401042502896,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,grape,Grape,Talent_CID940U_Grape_AUSNZ_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Talent_CID940U_Grape_AUSNZ_01.jpg,,,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
9401042502841,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,teal,Teal,Talent_CID940U_Teal_AUSNZ_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Talent_CID940U_Teal_AUSNZ_01.jpg,,,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
9401042502902,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,lime green,Lime Green,Talent_CID940U_LimeGreen_AUSNZ_01_RR1qn66.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Talent_CID940U_LimeGreen_AUSNZ_01_RR1qn66.jpg,,,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
9401042502889,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,electric blue,Electric Blue,Talent_CID940U_ElectricBlue_AUSNZ_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Talent_CID940U_ElectricBlue_AUSNZ_01.jpg,,,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
9401042502858,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,cherry,Cherry,CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,CID940U_Talent_Cherry_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_02.jpg,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
9401042502865,CID940U,Unisex Avery Scrub Identifier,accessories;aged care;nursing;dentistry;carers;veterinary;allied health;unisex;polyester;elastane;scrubs;identifier;healthwear;avery;scrub tops,"{'cares': ['Hand wash is recommended.'], 'sizes': 'One Size.', 'fabric': ['96% Polyester 4% Elastane with metal press studs.'], 'features': ['The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.', 'Identifiers easily snap onto the hidden press studs on the scrub sleeve.', 'A small monogram is also possible on the identifier.', 'Compatible for use with Avery Scrub Tops only.']}","Cares: Hand wash is recommended.; Sizes: One Size.; Fabric: 96% Polyester 4% Elastane with metal press studs.; Features: The perfect way to differentiate streams and job roles without having the team in different coloured scrubs.,Identifiers easily snap onto the hidden press studs on the scrub sleeve.,A small monogram is also possible on the identifier.,Compatible for use with Avery Scrub Tops only.; ",CID940U_Talent_Cherry_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CID940U_Talent_Cherry_01.jpg,,mid blue,Mid Blue,Talent_CID940U_MidBlue_AUSNZ_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Talent_CID940U_MidBlue_AUSNZ_01.jpg,,,,FRE,1-99,4.54,,,,,,,,,,,,,https://www.biz-care.com/product/au/cid940u/,normal
